City,Province,Latitude...3,Longitude...4,full_address,Latitude...6,Longitude...7
Three Hills,Alberta,NA,NA,"Three Hills, Alberta, Canada",51.7024122,-113.268475
Thrums,British Columbia,NA,NA,"Thrums, British Columbia, Canada",49.3604393,-117.5736552
Thunder Bay,Ontario,NA,NA,"Thunder Bay, Ontario, Canada",48.406414,-89.259796
Thurlow,Ontario,NA,NA,"Thurlow, Ontario, Canada",44.2385831,-77.3885443
Thurso,Quebec,NA,NA,"Thurso, Quebec, Canada",45.598185,-75.246048
Tignish,Prince Edward Island,NA,NA,"Tignish, Prince Edward Island, Canada",46.9504992,-64.0332525
Tilbury,Ontario,NA,NA,"Tilbury, Ontario, Canada",42.2593155,-82.4322682
Tilley,Alberta,NA,NA,"Tilley, Alberta, Canada",50.4508998,-111.652306
Tillsonburg,Ontario,NA,NA,"Tillsonburg, Ontario, Canada",42.859494,-80.7265015
Timmins,Ontario,NA,NA,"Timmins, Ontario, Canada",48.477473,-81.330414
Tingwick,Quebec,NA,NA,"Tingwick, Quebec, Canada",45.8813611,-71.9438505
Tisdale,Saskatchewan,NA,NA,"Tisdale, Saskatchewan, Canada",52.850059,-104.048767
Tiverton,Ontario,NA,NA,"Tiverton, Ontario, Canada",44.267641,-81.543365
Toad River,British Columbia,NA,NA,"Toad River, British Columbia, Canada",58.8536057,-125.2567641
Tobermory,Ontario,NA,NA,"Tobermory, Ontario, Canada",45.234697,-81.6430491
Tobique First Nation,New Brunswick,NA,NA,"Tobique First Nation, New Brunswick, Canada",46.748921,-67.722917
Tofield,Alberta,NA,NA,"Tofield, Alberta, Canada",53.3699134,-112.6686537
Tofino,British Columbia,NA,NA,"Tofino, British Columbia, Canada",49.1529643,-125.904708
Togo,Saskatchewan,NA,NA,"Togo, Saskatchewan, Canada",51.4040026,-101.584352
Toledo,Ontario,NA,NA,"Toledo, Ontario, Canada",44.7401804,-75.9952533
Tomahawk,Alberta,NA,NA,"Tomahawk, Alberta, Canada",53.3968979,-114.7636632
Tompkins,Saskatchewan,NA,NA,"Tompkins, Saskatchewan, Canada",50.0615256,-108.7910944
Topley,British Columbia,NA,NA,"Topley, British Columbia, Canada",54.507529,-126.300201
Torbay,Newfoundland,NA,NA,"Torbay, Newfoundland, Canada",47.6576953,-52.726986
Toronto,Ontario,NA,NA,"Toronto, Ontario, Canada",43.6534817,-79.3839347
Toronto Island,Ontario,NA,NA,"Toronto Island, Ontario, Canada",43.6312632,-79.3567932
Torquay,Saskatchewan,NA,NA,"Torquay, Saskatchewan, Canada",49.1400581,-103.4954783
Torrington,Alberta,NA,NA,"Torrington, Alberta, Canada",51.7939057,-113.6031476
Tottenham,Ontario,NA,NA,"Tottenham, Ontario, Canada",44.0225014,-79.8056098
Tracadie-Sheila,New Brunswick,NA,NA,"Tracadie-Sheila, New Brunswick, Canada",47.515751,-64.9127856
Trail,British Columbia,NA,NA,"Trail, British Columbia, Canada",49.0945296,-117.7097659
Tramping Lake,Saskatchewan,NA,NA,"Tramping Lake, Saskatchewan, Canada",52.1350949,-108.9477136
Treherne,Manitoba,NA,NA,"Treherne, Manitoba, Canada",49.6271787,-98.6979401
Tremblay,Quebec,NA,NA,"Tremblay, Quebec, Canada",48.599435,-71.7962125
Trenton,Nova Scotia,NA,NA,"Trenton, Nova Scotia, Canada",45.6140166,-62.6331223
Trenton,Ontario,NA,NA,"Trenton, Ontario, Canada",44.1019126,-77.57539
Trepassey,Newfoundland,NA,NA,"Trepassey, Newfoundland, Canada",46.7357062,-53.3656558
Tribune,Saskatchewan,NA,NA,"Tribune, Saskatchewan, Canada",49.2472266,-103.8219456
Tring-Jonction,Quebec,NA,NA,"Tring-Jonction, Quebec, Canada",46.271749,-70.994682
Triton,Newfoundland,NA,NA,"Triton, Newfoundland, Canada",49.5230512,-55.6124588
Trochu,Alberta,NA,NA,"Trochu, Alberta, Canada",51.8261473,-113.229651
Trois-Pistoles,Quebec,NA,NA,"Trois-Pistoles, Quebec, Canada",48.122101,-69.169922
Trois-Rivieres,Quebec,NA,NA,"Trois-Rivieres, Quebec, Canada",46.3432325,-72.5428485
Trout Creek,Ontario,NA,NA,"Trout Creek, Ontario, Canada",45.9870479,-79.3595127
Trout Lake,Alberta,NA,NA,"Trout Lake, Alberta, Canada",50.9192228,-114.5622287
Trout Lake,British Columbia,NA,NA,"Trout Lake, British Columbia, Canada",49.3475014,-122.8601204
Trout Lake,Northwest Territories,NA,NA,"Trout Lake, Northwest Territories, Canada",60.5783835,-121.128816
Trout River,Newfoundland,NA,NA,"Trout River, Newfoundland, Canada",49.4799143,-58.1297164
Trowbridge,Ontario,NA,NA,"Trowbridge, Ontario, Canada",48.2921648,-88.874332
Truro,Nova Scotia,NA,NA,"Truro, Nova Scotia, Canada",45.3656974,-63.2864971
Tsay Keh Dene,British Columbia,NA,NA,"Tsay Keh Dene, British Columbia, Canada",56.8930134,-124.9626547
Tsiigehtchic,Northwest Territories,NA,NA,"Tsiigehtchic, Northwest Territories, Canada",67.4416254,-133.744815
Tuktoyaktuk,Northwest Territories,NA,NA,"Tuktoyaktuk, Northwest Territories, Canada",69.4440189,-133.031904
Tumbler Ridge,British Columbia,NA,NA,"Tumbler Ridge, British Columbia, Canada",55.1262007,-120.998067
Turner Valley,Alberta,NA,NA,"Turner Valley, Alberta, Canada",50.6741669,-114.2792697
Turnor Lake,Saskatchewan,NA,NA,"Turnor Lake, Saskatchewan, Canada",56.4769887,-108.6951061
Turtleford,Saskatchewan,NA,NA,"Turtleford, Saskatchewan, Canada",53.3878475,-108.9581917
Tusket,Nova Scotia,NA,NA,"Tusket, Nova Scotia, Canada",43.8548416,-65.9746739
Tweed,Ontario,NA,NA,"Tweed, Ontario, Canada",44.4764863,-77.3119649
Twillingate,Newfoundland,NA,NA,"Twillingate, Newfoundland, Canada",49.6489312,-54.764172
Two Hills,Alberta,NA,NA,"Two Hills, Alberta, Canada",53.6919793,-111.5421091
Tyne Valley,Prince Edward Island,NA,NA,"Tyne Valley, Prince Edward Island, Canada",46.5759549,-63.9281687
Ucluelet,British Columbia,NA,NA,"Ucluelet, British Columbia, Canada",48.9426817,-125.546049
Udora,Ontario,NA,NA,"Udora, Ontario, Canada",44.2577466,-79.1867761
Umiujaq,Quebec,NA,NA,"Umiujaq, Quebec, Canada",56.5530388,-76.5457626
Uniondale,Ontario,NA,NA,"Uniondale, Ontario, Canada",43.2173512,-81.0695849
Unionville,Ontario,NA,NA,"Unionville, Ontario, Canada",43.851708,-79.314329
Unity,Saskatchewan,NA,NA,"Unity, Saskatchewan, Canada",52.4428508,-109.1548985
Upper Island Cove,Newfoundland,NA,NA,"Upper Island Cove, Newfoundland, Canada",47.6438171,-53.2093048
Upper Musquodoboit,Nova Scotia,NA,NA,"Upper Musquodoboit, Nova Scotia, Canada",45.1267251,-62.9647782
Upper Stewiacke,Nova Scotia,NA,NA,"Upper Stewiacke, Nova Scotia, Canada",45.2227382,-62.9895579
Upsala,Ontario,NA,NA,"Upsala, Ontario, Canada",49.0507382,-90.4706008
Upton,Quebec,NA,NA,"Upton, Quebec, Canada",45.649014,-72.6935269
Uranium City,Saskatchewan,NA,NA,"Uranium City, Saskatchewan, Canada",59.569114,-108.616333
Utterson,Ontario,NA,NA,"Utterson, Ontario, Canada",NA,NA
Uxbridge,Ontario,NA,NA,"Uxbridge, Ontario, Canada",44.1088502,-79.1226768
Val Marie,Saskatchewan,NA,NA,"Val Marie, Saskatchewan, Canada",49.243966,-107.7287953
Val-Alain,Quebec,NA,NA,"Val-Alain, Quebec, Canada",46.415375,-71.753082
Val-Barrette,Quebec,NA,NA,"Val-Barrette, Quebec, Canada",46.5068274,-75.3575838
Val-Belair,Quebec,NA,NA,"Val-Belair, Quebec, Canada",46.8561194,-71.4124259
Val-Brillant,Quebec,NA,NA,"Val-Brillant, Quebec, Canada",48.5334849,-67.5487747
Val-David,Quebec,NA,NA,"Val-David, Quebec, Canada",46.0282815,-74.2065632
Val-des-Bois,Quebec,NA,NA,"Val-des-Bois, Quebec, Canada",45.9148325,-75.5954177
Val-d`Or,Quebec,NA,NA,"Val-d`Or, Quebec, Canada",48.1023356,-77.7875715
Valcartier,Quebec,NA,NA,"Valcartier, Quebec, Canada",46.9025824,-71.5026344
Valcourt,Quebec,NA,NA,"Valcourt, Quebec, Canada",45.4937347,-72.3151116
Valemount,British Columbia,NA,NA,"Valemount, British Columbia, Canada",52.8315124,-119.280579
Vallee-Jonction,Quebec,NA,NA,"Vallee-Jonction, Quebec, Canada",46.376544,-70.924988
Valley East,Ontario,NA,NA,"Valley East, Ontario, Canada",43.7464093,-79.3033121
Valleyview,Alberta,NA,NA,"Valleyview, Alberta, Canada",55.066667,-117.283333
Vallican,British Columbia,NA,NA,"Vallican, British Columbia, Canada",49.5645681,-117.6545459
Van Anda,British Columbia,NA,NA,"Van Anda, British Columbia, Canada",49.758203,-124.557495
Vancouver,British Columbia,NA,NA,"Vancouver, British Columbia, Canada",49.2608724,-123.113952
Vanderhoof,British Columbia,NA,NA,"Vanderhoof, British Columbia, Canada",54.0175289,-124.0076627
Vanguard,Saskatchewan,NA,NA,"Vanguard, Saskatchewan, Canada",49.9081257,-107.299645
Vanier,Ontario,NA,NA,"Vanier, Ontario, Canada",45.437155,-75.6649896
Vanier,Quebec,NA,NA,"Vanier, Quebec, Canada",46.8154669,-71.2570712
Vankleek Hill,Ontario,NA,NA,"Vankleek Hill, Ontario, Canada",45.5196086,-74.6519669
Vanscoy,Saskatchewan,NA,NA,"Vanscoy, Saskatchewan, Canada",52.0020563,-106.974736
Varennes,Quebec,NA,NA,"Varennes, Quebec, Canada",45.6834691,-73.4362737
Vaudreuil,Quebec,NA,NA,"Vaudreuil, Quebec, Canada",45.399407,-74.0514805
Vaudreuil Dorion,Quebec,NA,NA,"Vaudreuil Dorion, Quebec, Canada",45.3971509,-74.0254577
Vaudreuil-sur-le-Lac,Quebec,NA,NA,"Vaudreuil-sur-le-Lac, Quebec, Canada",45.419901,-74.040985
Vaughan,Ontario,NA,NA,"Vaughan, Ontario, Canada",43.7941544,-79.5268023
Vauxhall,Alberta,NA,NA,"Vauxhall, Alberta, Canada",50.0691848,-112.1076913
Vavenby,British Columbia,NA,NA,"Vavenby, British Columbia, Canada",51.5823133,-119.7263056
Vegreville,Alberta,NA,NA,"Vegreville, Alberta, Canada",53.5,-112.05
Venise-en-Quebec,Quebec,NA,NA,"Venise-en-Quebec, Quebec, Canada",45.0846693,-73.1493677
Vercheres,Quebec,NA,NA,"Vercheres, Quebec, Canada",45.7727845,-73.355442
Verdun,Quebec,NA,NA,"Verdun, Quebec, Canada",45.459099,-73.5731712
Vermilion,Alberta,NA,NA,"Vermilion, Alberta, Canada",53.3527093,-110.8542072
Vermilion Bay,Ontario,NA,NA,"Vermilion Bay, Ontario, Canada",49.856579,-93.392029
Verner,Ontario,NA,NA,"Verner, Ontario, Canada",46.4112427,-80.123348
Vernon,British Columbia,NA,NA,"Vernon, British Columbia, Canada",50.2668671,-119.2718157
Vernon River,Prince Edward Island,NA,NA,"Vernon River, Prince Edward Island, Canada",46.2072692,-62.8320298
Verona,Ontario,NA,NA,"Verona, Ontario, Canada",44.4807231,-76.6939071
Veteran,Alberta,NA,NA,"Veteran, Alberta, Canada",52.0012993,-111.1188029
Vibank,Saskatchewan,NA,NA,"Vibank, Saskatchewan, Canada",50.3340225,-103.9457348
Victoria,British Columbia,NA,NA,"Victoria, British Columbia, Canada",48.4283182,-123.364953
Victoria,Newfoundland,NA,NA,"Victoria, Newfoundland, Canada",47.767895,-53.2211846
Victoria,Ontario,NA,NA,"Victoria, Ontario, Canada",43.7734578,-79.8782377
Victoriaville,Quebec,NA,NA,"Victoriaville, Quebec, Canada",46.0554948,-71.9598586
View Royal,British Columbia,NA,NA,"View Royal, British Columbia, Canada",48.4518052,-123.434306
Viking,Alberta,NA,NA,"Viking, Alberta, Canada",53.0972884,-111.7771466
Ville-Marie,Quebec,NA,NA,"Ville-Marie, Quebec, Canada",45.5010803,-73.5681257
Vilna,Alberta,NA,NA,"Vilna, Alberta, Canada",54.116111,-111.919444
Vimont,Quebec,NA,NA,"Vimont, Quebec, Canada",45.6038004,-73.742706
Vineland,Ontario,NA,NA,"Vineland, Ontario, Canada",43.1510757,-79.3923803
Virden,Manitoba,NA,NA,"Virden, Manitoba, Canada",49.8485092,-100.9322654
Virginiatown,Ontario,NA,NA,"Virginiatown, Ontario, Canada",48.1322485,-79.5846841
Viscount,Saskatchewan,NA,NA,"Viscount, Saskatchewan, Canada",51.9481934,-105.6465913
Vita,Manitoba,NA,NA,"Vita, Manitoba, Canada",49.133613,-96.5620957
Vonda,Saskatchewan,NA,NA,"Vonda, Saskatchewan, Canada",52.3218585,-106.0946058
Vulcan,Alberta,NA,NA,"Vulcan, Alberta, Canada",50.4016332,-113.2632357
Waasagomach,Manitoba,NA,NA,"Waasagomach, Manitoba, Canada",NA,NA
Wabamun,Alberta,NA,NA,"Wabamun, Alberta, Canada",53.5592733,-114.4783142
Wabana,Newfoundland,NA,NA,"Wabana, Newfoundland, Canada",47.6451375,-52.9434185
Wabigoon,Ontario,NA,NA,"Wabigoon, Ontario, Canada",49.7212926,-92.6025965
Wabowden,Manitoba,NA,NA,"Wabowden, Manitoba, Canada",54.909036,-98.6306639
Wabush,Newfoundland,NA,NA,"Wabush, Newfoundland, Canada",52.8999927,-66.8701732
Wadena,Saskatchewan,NA,NA,"Wadena, Saskatchewan, Canada",51.9439343,-103.8022616
Wainfleet,Ontario,NA,NA,"Wainfleet, Ontario, Canada",42.9282578,-79.3813756
Wainwright,Alberta,NA,NA,"Wainwright, Alberta, Canada",52.8402725,-110.8514344
Wakaw,Saskatchewan,NA,NA,"Wakaw, Saskatchewan, Canada",52.6499347,-105.735836
Wakefield,Quebec,NA,NA,"Wakefield, Quebec, Canada",45.639968,-75.92926
Walden,Ontario,NA,NA,"Walden, Ontario, Canada",49.3016172,-94.6696447
Waldheim,Saskatchewan,NA,NA,"Waldheim, Saskatchewan, Canada",52.6186624,-106.649761
Walkerton,Ontario,NA,NA,"Walkerton, Ontario, Canada",44.1331908,-81.1485894
Wallace,Nova Scotia,NA,NA,"Wallace, Nova Scotia, Canada",45.8136444,-63.473214
Wallaceburg,Ontario,NA,NA,"Wallaceburg, Ontario, Canada",42.5928652,-82.3873866
Walsh,Alberta,NA,NA,"Walsh, Alberta, Canada",49.9456363,-110.0444229
Walton,Nova Scotia,NA,NA,"Walton, Nova Scotia, Canada",45.2001837,-63.9898685
Wandering River,Alberta,NA,NA,"Wandering River, Alberta, Canada",55.1956331,-112.474736
Wanham,Alberta,NA,NA,"Wanham, Alberta, Canada",55.7359162,-118.388075
Wanless,Manitoba,NA,NA,"Wanless, Manitoba, Canada",54.1784155,-101.3685695
Wapekeka First Nation,Ontario,NA,NA,"Wapekeka First Nation, Ontario, Canada",53.8324729,-89.5943495
Wapella,Saskatchewan,NA,NA,"Wapella, Saskatchewan, Canada",50.2628345,-101.9717067
Warburg,Alberta,NA,NA,"Warburg, Alberta, Canada",53.1846146,-114.3181098
Warden,Quebec,NA,NA,"Warden, Quebec, Canada",45.3798911,-72.5045182
Wardsville,Ontario,NA,NA,"Wardsville, Ontario, Canada",42.6596653,-81.7558728
Warkworth,Ontario,NA,NA,"Warkworth, Ontario, Canada",44.2019073,-77.8868553
Warman,Saskatchewan,NA,NA,"Warman, Saskatchewan, Canada",52.320232,-106.575623
Warner,Alberta,NA,NA,"Warner, Alberta, Canada",49.283235,-112.209141
Warren,Ontario,NA,NA,"Warren, Ontario, Canada",46.4429891,-80.3103205
Warspite,Alberta,NA,NA,"Warspite, Alberta, Canada",54.0915839,-112.6189191
Warwick,Quebec,NA,NA,"Warwick, Quebec, Canada",45.945659,-71.990662
Wasaga Beach,Ontario,NA,NA,"Wasaga Beach, Ontario, Canada",44.5224813,-80.0203156
Wasagaming,Manitoba,NA,NA,"Wasagaming, Manitoba, Canada",50.6578384,-99.9718797
Waskaganish,Quebec,NA,NA,"Waskaganish, Quebec, Canada",51.3787789,-78.7019309
Waskatenau,Alberta,NA,NA,"Waskatenau, Alberta, Canada",54.0964697,-112.7846021
Waskesiu Lake,Saskatchewan,NA,NA,"Waskesiu Lake, Saskatchewan, Canada",53.9612767,-106.1947875
Waswanipi,Quebec,NA,NA,"Waswanipi, Quebec, Canada",49.6934501,-76.1495869
Waterdown,Ontario,NA,NA,"Waterdown, Ontario, Canada",43.3314156,-79.8956803
Waterford,Ontario,NA,NA,"Waterford, Ontario, Canada",42.9345071,-80.290768
Waterhen,Manitoba,NA,NA,"Waterhen, Manitoba, Canada",51.8703469,-99.6655325
Waterloo,Ontario,NA,NA,"Waterloo, Ontario, Canada",43.4652699,-80.5222961
Waterloo,Quebec,NA,NA,"Waterloo, Quebec, Canada",45.3441569,-72.5162169
Waterville,Quebec,NA,NA,"Waterville, Quebec, Canada",45.277061,-71.890755
Watford,Ontario,NA,NA,"Watford, Ontario, Canada",42.9480988,-81.8802713
Watrous,Saskatchewan,NA,NA,"Watrous, Saskatchewan, Canada",51.675148,-105.4655393
Watson,Saskatchewan,NA,NA,"Watson, Saskatchewan, Canada",52.1293715,-104.5236191
Watson Lake,Yukon,NA,NA,"Watson Lake, Yukon, Canada",60.0624306,-128.7068037
Waubaushene,Ontario,NA,NA,"Waubaushene, Ontario, Canada",44.754404,-79.710969
Waverley,Nova Scotia,NA,NA,"Waverley, Nova Scotia, Canada",44.7827118,-63.5989287
Wawa,Ontario,NA,NA,"Wawa, Ontario, Canada",47.9929283,-84.7740199
Wawanesa,Manitoba,NA,NA,"Wawanesa, Manitoba, Canada",49.5954697,-99.6859049
Wawota,Saskatchewan,NA,NA,"Wawota, Saskatchewan, Canada",49.9041649,-102.0241117
Webb,Saskatchewan,NA,NA,"Webb, Saskatchewan, Canada",50.1038777,-108.2842183
Webbwood,Ontario,NA,NA,"Webbwood, Ontario, Canada",46.2695239,-81.8893929
Webequie,Ontario,NA,NA,"Webequie, Ontario, Canada",52.9838828,-87.3777158
Wedgeport,Nova Scotia,NA,NA,"Wedgeport, Nova Scotia, Canada",43.7389006,-65.9795992
Weedon,Quebec,NA,NA,"Weedon, Quebec, Canada",45.7016827,-71.4655195
Weedon Centre,Quebec,NA,NA,"Weedon Centre, Quebec, Canada",45.7009642,-71.4638422
Welcome,Ontario,NA,NA,"Welcome, Ontario, Canada",43.9742885,-78.3423318
Welland,Ontario,NA,NA,"Welland, Ontario, Canada",42.9922181,-79.2484192
Wellandport,Ontario,NA,NA,"Wellandport, Ontario, Canada",42.9887489,-79.4798244
Wellesley,Ontario,NA,NA,"Wellesley, Ontario, Canada",43.6655242,-79.3838011
Wellington,Ontario,NA,NA,"Wellington, Ontario, Canada",43.7590121,-80.4614994
Wellington,Prince Edward Island,NA,NA,"Wellington, Prince Edward Island, Canada",46.4540208,-64.0005669
Wells,British Columbia,NA,NA,"Wells, British Columbia, Canada",53.1044428,-121.5723679
Welsford,New Brunswick,NA,NA,"Welsford, New Brunswick, Canada",45.4556129,-66.3419455
Welwyn,Saskatchewan,NA,NA,"Welwyn, Saskatchewan, Canada",50.3251959,-101.5178502
Wembley,Alberta,NA,NA,"Wembley, Alberta, Canada",55.1574095,-119.1407924
Wemindji,Quebec,NA,NA,"Wemindji, Quebec, Canada",53.0220927,-78.7490282
Wendover,Quebec,NA,NA,"Wendover, Quebec, Canada",45.933005,-72.424622
Wesleyville,Newfoundland,NA,NA,"Wesleyville, Newfoundland, Canada",49.15,-53.583333
West Brome,Quebec,NA,NA,"West Brome, Quebec, Canada",45.1761945,-72.6619023
West Guilford,Ontario,NA,NA,"West Guilford, Ontario, Canada",45.1128149,-78.6030029
West Lincoln,Ontario,NA,NA,"West Lincoln, Ontario, Canada",43.0724658,-79.5667331
West Lorne,Ontario,NA,NA,"West Lorne, Ontario, Canada",42.6037674,-81.6066775
West Vancouver,British Columbia,NA,NA,"West Vancouver, British Columbia, Canada",49.3311208,-123.159479
Westbank,British Columbia,NA,NA,"Westbank, British Columbia, Canada",49.8370591,-119.6388985
Westbury,Quebec,NA,NA,"Westbury, Quebec, Canada",45.4938738,-71.623521
Western Bay,Newfoundland,NA,NA,"Western Bay, Newfoundland, Canada",47.8986248,-53.0728436
Westfield,New Brunswick,NA,NA,"Westfield, New Brunswick, Canada",45.352809,-66.2343307
Westlock,Alberta,NA,NA,"Westlock, Alberta, Canada",54.1525241,-113.8519902
Westmeath,Ontario,NA,NA,"Westmeath, Ontario, Canada",45.8197719,-76.8902669
Westmount,Quebec,NA,NA,"Westmount, Quebec, Canada",45.4856917,-73.596562
Westport,Newfoundland,NA,NA,"Westport, Newfoundland, Canada",49.7853938,-56.6363475
Westport,Ontario,NA,NA,"Westport, Ontario, Canada",44.678462,-76.397463
Westree,Ontario,NA,NA,"Westree, Ontario, Canada",47.4194943,-81.5472148
Westville,Nova Scotia,NA,NA,"Westville, Nova Scotia, Canada",45.5615392,-62.7085523
Westwold,British Columbia,NA,NA,"Westwold, British Columbia, Canada",50.4722357,-119.7739848
Wetaskiwin,Alberta,NA,NA,"Wetaskiwin, Alberta, Canada",52.968492,-113.36792
Weyburn,Saskatchewan,NA,NA,"Weyburn, Saskatchewan, Canada",49.6651238,-103.854034
Weymouth,Nova Scotia,NA,NA,"Weymouth, Nova Scotia, Canada",44.4048147,-65.9992442
Whale Cove,Nunavut,NA,NA,"Whale Cove, Nunavut, Canada",62.1734234,-92.5863704
Wheatley,Ontario,NA,NA,"Wheatley, Ontario, Canada",42.0950707,-82.4630203
Whistler,British Columbia,NA,NA,"Whistler, British Columbia, Canada",50.1171903,-122.9543022
Whitbourne,Newfoundland,NA,NA,"Whitbourne, Newfoundland, Canada",47.4162246,-53.5269386
Whitby,Ontario,NA,NA,"Whitby, Ontario, Canada",43.87982,-78.9421751
Whitchurch-Stouffville,Ontario,NA,NA,"Whitchurch-Stouffville, Ontario, Canada",43.9715452,-79.2467398
White Fox,Saskatchewan,NA,NA,"White Fox, Saskatchewan, Canada",53.4490115,-104.0856554
White River,Ontario,NA,NA,"White River, Ontario, Canada",48.5932963,-85.2844723
White Rock,British Columbia,NA,NA,"White Rock, British Columbia, Canada",49.0235357,-122.797924
Whitecourt,Alberta,NA,NA,"Whitecourt, Alberta, Canada",54.1424574,-115.6846504
Whitefish,Ontario,NA,NA,"Whitefish, Ontario, Canada",46.3782527,-81.3163397
Whitefish Falls,Ontario,NA,NA,"Whitefish Falls, Ontario, Canada",46.1129339,-81.7287589
Whitefish River First Nation,Ontario,NA,NA,"Whitefish River First Nation, Ontario, Canada",46.0648337,-81.7363164
Whitehorse,Yukon,NA,NA,"Whitehorse, Yukon, Canada",60.721571,-135.054932
Whitelaw,Alberta,NA,NA,"Whitelaw, Alberta, Canada",56.1076496,-118.0760124
Whitemouth,Manitoba,NA,NA,"Whitemouth, Manitoba, Canada",49.9541656,-95.9766181
Whitewood,Saskatchewan,NA,NA,"Whitewood, Saskatchewan, Canada",50.3313195,-102.2673483
Whitney,Ontario,NA,NA,"Whitney, Ontario, Canada",45.4931252,-78.2386365
Whycocomagh,Nova Scotia,NA,NA,"Whycocomagh, Nova Scotia, Canada",45.9740206,-61.1271652
Wiarton,Ontario,NA,NA,"Wiarton, Ontario, Canada",44.7438271,-81.1408154
Wickham,Quebec,NA,NA,"Wickham, Quebec, Canada",45.759458,-72.5001133
Widewater,Alberta,NA,NA,"Widewater, Alberta, Canada",55.3618114,-115.0323563
Wikwemikong,Ontario,NA,NA,"Wikwemikong, Ontario, Canada",45.8079681,-81.7122055
Wilberforce,Ontario,NA,NA,"Wilberforce, Ontario, Canada",45.0369198,-78.2229057
Wilcox,Saskatchewan,NA,NA,"Wilcox, Saskatchewan, Canada",50.097679,-104.7258
Wildwood,Alberta,NA,NA,"Wildwood, Alberta, Canada",51.0545078,-114.1532294
Wilkie,Saskatchewan,NA,NA,"Wilkie, Saskatchewan, Canada",52.4095307,-108.7068761
Williams Lake,British Columbia,NA,NA,"Williams Lake, British Columbia, Canada",52.1292657,-122.1397259
Williamsburg,Ontario,NA,NA,"Williamsburg, Ontario, Canada",44.9748645,-75.2436652
Willingdon,Alberta,NA,NA,"Willingdon, Alberta, Canada",53.8272186,-112.1144684
Willow Bunch,Saskatchewan,NA,NA,"Willow Bunch, Saskatchewan, Canada",49.391312,-105.634918
Willowbrook,British Columbia,NA,NA,"Willowbrook, British Columbia, Canada",49.6924003,-116.8043828
Winchester,Ontario,NA,NA,"Winchester, Ontario, Canada",45.0928774,-75.35299
Windermere,Ontario,NA,NA,"Windermere, Ontario, Canada",48.0590148,-84.0083515
Windsor,Nova Scotia,NA,NA,"Windsor, Nova Scotia, Canada",44.9905115,-64.1363749
Windsor,Ontario,NA,NA,"Windsor, Ontario, Canada",42.2858536,-82.9780695
Windsor,Quebec,NA,NA,"Windsor, Quebec, Canada",45.5697799,-72.0034954
Windthorst,Saskatchewan,NA,NA,"Windthorst, Saskatchewan, Canada",50.1086139,-102.8352926
Winfield,Alberta,NA,NA,"Winfield, Alberta, Canada",52.9659271,-114.4216167
Winfield,British Columbia,NA,NA,"Winfield, British Columbia, Canada",50.0214919,-119.4070407
Wingham,Ontario,NA,NA,"Wingham, Ontario, Canada",43.886245,-81.31275
Winkler,Manitoba,NA,NA,"Winkler, Manitoba, Canada",49.187089,-97.937622
Winnipeg,Manitoba,NA,NA,"Winnipeg, Manitoba, Canada",49.8955367,-97.1384584
Winnipeg Beach,Manitoba,NA,NA,"Winnipeg Beach, Manitoba, Canada",50.5046705,-96.975287
Winnipegosis,Manitoba,NA,NA,"Winnipegosis, Manitoba, Canada",51.6479408,-99.9272871
Winona,Ontario,NA,NA,"Winona, Ontario, Canada",43.2077485,-79.6508504
Winter Harbour,British Columbia,NA,NA,"Winter Harbour, British Columbia, Canada",50.516667,-128.033333
Winterton,Newfoundland,NA,NA,"Winterton, Newfoundland, Canada",47.9543064,-53.3291072
Wiseton,Saskatchewan,NA,NA,"Wiseton, Saskatchewan, Canada",51.3124999,-107.6480621
